"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.518952471E1,2.672093353E0,4.988975372E0,-8.170908508E0,9.939502201E0
1.519954071E1,3.098706207E0,4.949008484E0,-8.809779968E0,1.056914794E1
1.520955771E1,3.141367493E0,4.816533966E0,-8.986712036E0,1.066902912E1
1.521957371E1,2.922821960E0,4.671635284E0,-8.851243744E0,1.042648456E1
1.522959071E1,2.722089386E0,4.609963531E0,-8.530460815E0,1.007126090E1
1.523960671E1,2.600093079E0,4.687651978E0,-8.342002716E0,9.915824444E0
1.524962371E1,2.589465179E0,4.833448792E0,-7.950566711E0,9.658108933E0
1.525964071E1,2.503543854E0,4.868775330E0,-7.601492615E0,9.367784957E0
1.526965671E1,2.352657623E0,4.917274475E0,-7.781119080E0,9.500547368E0
1.527967371E1,2.281705170E0,4.903503113E0,-7.951614532E0,9.616584369E0
1.528968971E1,2.610720978E0,4.852758636E0,-8.533155212E0,1.015774917E1
1.529970671E1,3.225642242E0,4.724176025E0,-8.895401917E0,1.057595302E1
1.530972271E1,3.560645599E0,4.647535400E0,-8.540340271E0,1.035447702E1
1.531973971E1,3.370540924E0,4.679269409E0,-7.990533600E0,9.854173508E0
1.532975571E1,2.999911652E0,4.837340698E0,-7.651338959E0,9.536368429E0
1.533977271E1,2.927761688E0,5.051994324E0,-7.473658447E0,9.484197685E0
1.534978871E1,3.280428314E0,5.150639191E0,-7.588469696E0,9.740388407E0
1.535980571E1,3.613036652E0,5.169949036E0,-7.672744446E0,9.932442510E0
1.536982171E1,3.676205292E0,5.123695221E0,-7.363637238E0,9.694838391E0
1.537983871E1,3.568579102E0,5.030289459E0,-6.741381226E0,9.137001131E0
1.538985571E1,3.664828949E0,5.091362457E0,-6.614594879E0,9.116238715E0
1.539987171E1,4.097279663E0,5.363047485E0,-7.293133850E0,9.936789236E0
1.540988871E1,4.477638702E0,5.617667999E0,-7.871231689E0,1.065662847E1
1.541990471E1,4.533921661E0,5.686973877E0,-8.298742676E0,1.103481978E1
1.542992171E1,4.406835938E0,5.714965668E0,-9.039103088E0,1.156660798E1
1.543993771E1,4.280049591E0,5.799689484E0,-9.681567078E0,1.207012691E1
1.544995471E1,4.080813904E0,5.732778625E0,-9.258097687E0,1.162885057E1
1.545997071E1,3.285966797E0,5.325176239E0,-7.326514435E0,9.634982799E0
1.546998771E1,2.175875244E0,4.802014160E0,-5.329517212E0,7.496500969E0
1.548000371E1,1.517394562E0,4.373904419E0,-4.905898132E0,6.745469784E0
1.549002071E1,1.846410370E0,4.160448303E0,-5.672603760E0,7.273032019E0
1.550003771E1,3.061284027E0,4.325704651E0,-7.280559998E0,9.004983870E0
1.551005371E1,4.364474030E0,4.608915710E0,-8.401279449E0,1.052958850E1
1.552006971E1,4.962630157E0,4.772675171E0,-8.684191132E0,1.108247725E1
1.553008671E1,4.528981934E0,4.880600739E0,-8.608149261E0,1.088265476E1
1.554010371E1,3.654051361E0,4.920717316E0,-7.570806427E0,9.740773080E0
1.555011971E1,2.995870056E0,4.943470001E0,-6.483317871E0,8.685996987E0
1.556013671E1,2.829715576E0,4.902155914E0,-5.544619904E0,7.923460906E0
1.557015271E1,3.024460602E0,4.915927277E0,-5.988596649E0,8.317270751E0
1.558016971E1,3.498375092E0,5.012925568E0,-7.595505066E0,9.749858883E0
1.559018571E1,4.132456512E0,5.125491486E0,-8.468190308E0,1.072651420E1
1.560020271E1,4.504432983E0,5.229525146E0,-8.712332611E0,1.111497140E1
1.561021871E1,4.434228973E0,5.266797638E0,-8.524323578E0,1.095744662E1
1.562023571E1,3.908222809E0,5.224735107E0,-8.298592987E0,1.055645338E1
1.563025171E1,3.368145905E0,5.230722656E0,-8.052804108E0,1.017607588E1
1.564026871E1,3.285966797E0,5.266498260E0,-7.791896667E0,9.962290670E0
1.565028571E1,3.761827240E0,5.325625305E0,-7.596403198E0,1.001094254E1
1.566030171E1,4.314777374E0,5.314847717E0,-7.351213074E0,1.004516021E1
1.567031871E1,4.578528900E0,5.158423004E0,-6.862180023E0,9.729428012E0
1.568033471E1,4.203408966E0,4.909041595E0,-6.611900482E0,9.245786300E0
1.569035171E1,3.503913574E0,4.662055206E0,-6.739135895E0,8.912245603E0
1.570036771E1,2.938838654E0,4.465513916E0,-6.758146362E0,8.616851480E0
1.571038471E1,2.615361328E0,4.559967499E0,-7.578440552E0,9.223132855E0
1.572040071E1,2.622696075E0,4.826563110E0,-8.339008942E0,9.985655526E0
1.573041771E1,2.872376862E0,5.219346313E0,-8.055199127E0,1.001890003E1
1.574043371E1,3.369044037E0,5.710475006E0,-8.104746094E0,1.047124118E1
1.575045071E1,4.332290955E0,5.818999329E0,-7.428452454E0,1.038322705E1
1.576046671E1,5.098846893E0,5.589526520E0,-6.867419128E0,1.021775376E1
1.577048371E1,4.890779572E0,5.284760284E0,-6.880292358E0,9.959258959E0
1.578050071E1,3.770958252E0,5.034031677E0,-6.494544525E0,9.041056888E0
1.579051671E1,2.637964325E0,4.938979340E0,-6.495442657E0,8.575730174E0
1.580053371E1,2.598296814E0,4.834346924E0,-6.819069672E0,8.753386071E0
1.581054971E1,3.670966187E0,4.857848053E0,-7.750133514E0,9.855924611E0
1.582056671E1,4.540507965E0,5.026696930E0,-8.994495850E0,1.125987789E1
1.583058271E1,4.405189362E0,5.208119659E0,-9.221423950E0,1.147017277E1
1.584059971E1,3.769760742E0,5.275629272E0,-8.305179291E0,1.053657266E1
1.585061571E1,3.431015167E0,5.194647675E0,-7.771239624E0,9.957328700E0
1.586063271E1,3.402424622E0,4.973557434E0,-7.894134064E0,9.931269781E0
1.587064871E1,3.265309753E0,4.597090302E0,-7.603139191E0,9.465897347E0
1.588066571E1,2.724783783E0,4.372257843E0,-7.140151978E0,8.804706444E0
1.589068171E1,2.121987305E0,4.360133057E0,-7.096143494E0,8.594698533E0
1.590069871E1,1.888772278E0,4.525539093E0,-7.676786041E0,9.109391238E0
1.591071571E1,2.091301117E0,4.637506256E0,-8.163723450E0,9.619063634E0
1.592073171E1,2.641107788E0,4.715943146E0,-8.478818207E0,1.005514437E1
1.593074871E1,3.214714966E0,4.800966339E0,-8.848249969E0,1.056764863E1
1.594076471E1,3.553759918E0,4.953648834E0,-8.936865692E0,1.081829075E1
1.595078171E1,3.844904480E0,5.059329071E0,-8.555608521E0,1.065732322E1
1.596079771E1,3.944297791E0,5.032235413E0,-7.946974182E0,1.019976848E1
1.597081471E1,3.777843933E0,5.060077515E0,-7.498806152E0,9.803498506E0
1.598083071E1,3.635639648E0,5.197491760E0,-6.978637848E0,9.430439145E0
1.599084771E1,3.668571167E0,5.278024292E0,-6.469097443E0,9.119494315E0
1.600086371E1,3.800297241E0,5.220992889E0,-6.587351532E0,9.224653168E0
1.601088071E1,3.982169037E0,5.173840942E0,-7.163802795E0,9.692593607E0
1.602089671E1,4.306394806E0,5.234913940E0,-7.873327332E0,1.038935241E1
1.603091371E1,4.578828278E0,5.389991455E0,-8.693322144E0,1.120676252E1
1.604093071E1,4.674629059E0,5.569019165E0,-9.284442902E0,1.179266769E1
1.605094671E1,4.678670654E0,5.657784576E0,-9.151669006E0,1.173258416E1
1.606096371E1,4.269272003E0,5.545218658E0,-7.646698608E0,1.036571913E1
1.607097971E1,3.282523956E0,5.346282349E0,-5.454058228E0,8.312908614E0
1.608099671E1,2.065554657E0,5.183720398E0,-4.404440918E0,7.108908004E0
1.609101338E1,1.425485687E0,5.112318878E0,-5.726192322E0,7.807502306E0
1.610103037E1,2.136956177E0,4.949607239E0,-7.218289490E0,9.009378263E0
1.611104638E1,3.629502411E0,4.831203461E0,-8.967102814E0,1.081308224E1
1.612106337E1,4.758005676E0,4.981341248E0,-1.092039093E1,1.291151876E1
1.613107937E1,5.141358490E0,5.085524597E0,-1.174682236E1,1.379434533E1
1.614109637E1,5.040318604E0,5.027295685E0,-1.087129303E1,1.299474993E1
1.615111237E1,4.516857147E0,4.918921051E0,-8.508306885E0,1.081614852E1
1.616112937E1,3.638334045E0,4.787045288E0,-6.198609924E0,8.635742134E0
1.617114638E1,2.704126740E0,4.605323181E0,-4.125720520E0,6.748545979E0
1.618116238E1,2.128423920E0,4.450095978E0,-3.054697723E0,5.802130710E0
1.619117938E1,2.281854858E0,4.296964417E0,-3.696862335E0,6.110446458E0
1.620119538E1,3.237317963E0,4.341871033E0,-5.330115967E0,7.598829375E0
1.621121238E1,4.294719086E0,4.613705750E0,-7.257208557E0,9.612386218E0
1.622122838E1,4.781357117E0,4.990921326E0,-8.806636505E0,1.119497736E1
1.623124538E1,4.761448517E0,5.372328186E0,-9.327702942E0,1.177027376E1
1.624126138E1,4.505780182E0,5.605692902E0,-9.399254150E0,1.183519440E1
1.625127837E1,4.274960175E0,5.677244110E0,-8.998836823E0,1.146671048E1
1.626129438E1,4.260140991E0,5.669460297E0,-7.892936554E0,1.061084487E1
1.627131137E1,4.398453369E0,5.493875427E0,-6.633904724E0,9.671491671E0
1.628132738E1,4.395309906E0,5.287754059E0,-5.916746063E0,9.071216905E0
1.629134437E1,4.022734680E0,5.275928650E0,-6.634503479E0,9.382667736E0
1.630136138E1,3.594026184E0,5.182073822E0,-7.003336487E0,9.424310864E0
1.631137737E1,3.233725433E0,5.073100433E0,-7.172185364E0,9.361280419E0
1.632139438E1,3.108286285E0,5.054089966E0,-7.783065033E0,9.786795713E0
1.633141037E1,3.390449524E0,5.113965454E0,-8.358169098E0,1.036854770E1
1.634142738E1,3.917054443E0,5.229824524E0,-8.734037476E0,1.090769410E1
1.635144337E1,4.328848114E0,5.338797913E0,-8.759484558E0,1.113419323E1
1.636146038E1,4.317920837E0,5.321733398E0,-8.223299561E0,1.070457577E1
1.637147638E1,3.905678101E0,5.188510437E0,-7.299869843E0,9.770520032E0
1.638149338E1,3.323089600E0,4.969066772E0,-6.300697632E0,8.685236884E0
1.639150938E1,2.749482422E0,4.732857971E0,-5.943989410E0,8.080260409E0
1.640152638E1,2.363435211E0,4.589755554E0,-6.148613892E0,8.028520090E0
1.641154238E1,2.241738281E0,4.526287537E0,-6.945856018E0,8.588223635E0
1.642155938E1,2.479743347E0,4.628973999E0,-7.754474487E0,9.365276393E0
1.643157637E1,2.993624725E0,4.908891907E0,-8.385711823E0,1.016755484E1
1.644159237E1,3.565136261E0,5.317392426E0,-8.716673584E0,1.081504772E1
1.645160937E1,4.121229858E0,5.610333252E0,-8.537945251E0,1.101621005E1
1.646162537E1,4.556075592E0,5.545667725E0,-8.064629517E0,1.079585590E1
1.647164237E1,4.540058899E0,5.348827057E0,-7.532785492E0,1.029392748E1
1.648165837E1,4.230053558E0,5.211412811E0,-6.960375824E0,9.669488518E0
1.649167538E1,3.863166504E0,5.168302460E0,-6.565496979E0,9.205495985E0
1.650169137E1,3.504662018E0,5.127437439E0,-6.705904999E0,9.140154944E0
1.651170838E1,3.318149872E0,5.074297943E0,-6.723568268E0,9.053451742E0
1.652172437E1,3.347937927E0,5.011728058E0,-6.966812439E0,9.212088908E0
1.653174138E1,3.537743225E0,5.003644867E0,-7.949219513E0,1.003704040E1
1.654175738E1,3.786974945E0,5.098248138E0,-8.654702454E0,1.073485854E1
1.655177438E1,3.791465607E0,5.171745300E0,-8.952882385E0,1.101255029E1
1.656179137E1,3.671714630E0,5.166506195E0,-9.038204956E0,1.103917675E1
1.657180738E1,3.485501862E0,5.065017242E0,-8.701704712E0,1.065470731E1
1.658182437E1,3.253634033E0,4.959935760E0,-8.149952087E0,1.008011985E1
1.659184038E1,3.196003876E0,4.906945953E0,-7.555238800E0,9.558984919E0
1.660185737E1,3.279380493E0,4.938979340E0,-7.479496307E0,9.544145763E0
1.661187338E1,3.074007568E0,4.994962921E0,-7.340136108E0,9.395572106E0
1.662189037E1,2.512674866E0,4.959786072E0,-6.936575317E0,8.889830707E0
1.663190637E1,2.052382050E0,4.866829376E0,-6.968009949E0,8.743652721E0
1.664192337E1,1.999691620E0,4.797673187E0,-7.564818878E0,9.178394154E0
1.665193937E1,2.121538239E0,4.813689880E0,-8.432564392E0,9.938846864E0
1.666195637E1,2.385589142E0,4.936434631E0,-9.024283905E0,1.055921978E1
1.667197237E1,2.702480164E0,4.959337006E0,-9.036109314E0,1.065596988E1
1.668198938E1,2.854114838E0,4.945865021E0,-8.788973236E0,1.048110695E1
1.669200638E1,2.925666046E0,4.991819458E0,-8.387208710E0,1.018935981E1
1.670202238E1,3.206631775E0,5.080584869E0,-7.964936829E0,9.976725346E0
1.671203938E1,3.634142761E0,5.128485260E0,-7.567662964E0,9.837574773E0
1.672205538E1,3.872297516E0,5.179529114E0,-7.199428711E0,9.677498833E0
1.673207238E1,3.717220001E0,5.171146545E0,-6.362818451E0,9.002440767E0
1.674208838E1,3.427572327E0,5.194797363E0,-5.825585632E0,8.524765079E0
1.675210537E1,3.672014008E0,5.442981262E0,-6.290069733E0,9.092563397E0
1.676212138E1,4.312082977E0,5.719606018E0,-6.777755585E0,9.861334766E0
1.677213837E1,4.584217072E0,5.998326416E0,-7.345973969E0,1.053367455E1
1.678215438E1,4.440515900E0,6.199058990E0,-7.961194611E0,1.102393457E1
1.679217137E1,4.211641846E0,6.071673889E0,-8.917406158E0,1.158116071E1
1.680218738E1,4.236041107E0,5.605543213E0,-1.031055908E1,1.247693021E1
1.681220437E1,4.640050964E0,5.236710205E0,-1.042656784E1,1.255653311E1
1.682222138E1,4.683760071E0,5.051694946E0,-9.427545319E0,1.167629397E1
1.683223737E1,4.206702118E0,4.897066498E0,-7.763904877E0,1.009731756E1
1.684225438E1,3.523073730E0,4.764891357E0,-5.553152161E0,8.121190619E0
1.685227038E1,2.703078918E0,4.472249908E0,-3.862567749E0,6.498237030E0
1.686228738E1,2.014211426E0,4.181255035E0,-3.938459930E0,6.086986772E0
1.687230338E1,2.242786102E0,4.092339935E0,-5.524711304E0,7.231858035E0
1.688232038E1,3.198847961E0,4.283642120E0,-7.364385681E0,9.100351342E0
1.689233638E1,3.886517944E0,4.410278778E0,-8.455766144E0,1.029832810E1
1.690235338E1,3.986809387E0,4.527634735E0,-9.089398499E0,1.090922960E1
1.691236938E1,3.820355530E0,4.682861938E0,-9.155860291E0,1.097060117E1
1.692238638E1,3.780538330E0,4.852908325E0,-8.434660034E0,1.043966854E1
1.693240238E1,3.997137909E0,5.112318878E0,-7.579787750E0,9.978281321E0
1.694241937E1,4.264032898E0,5.437742157E0,-6.957382050E0,9.805925826E0
1.695243637E1,4.366270294E0,5.655988312E0,-6.396348724E0,9.589984206E0
1.696245237E1,4.059707794E0,5.686225433E0,-6.284231873E0,9.397124948E0
1.697246938E1,3.486849060E0,5.468128967E0,-6.693780212E0,9.320152590E0
1.698248537E1,3.179687805E0,5.154980164E0,-7.048841858E0,9.293568021E0
1.699250238E1,3.383114777E0,4.956343231E0,-7.356003113E0,9.493238942E0
1.700251837E1,3.910019073E0,4.904101868E0,-7.946076050E0,1.012317089E1
1.701253538E1,4.341122589E0,4.851112061E0,-8.327931976E0,1.057038715E1
1.702255137E1,4.329446869E0,4.859644318E0,-8.279732208E0,1.053158196E1
1.703256838E1,3.894152069E0,4.934488678E0,-7.923473053E0,1.011410026E1
1.704258438E1,3.402574310E0,5.059927826E0,-7.401658173E0,9.589834474E0
1.705260138E1,3.013084259E0,5.184468842E0,-7.155120850E0,9.335585054E0
1.706261738E1,2.811603241E0,5.292843475E0,-7.336992645E0,9.473688084E0
1.707263438E1,2.930007019E0,5.293292542E0,-7.548053741E0,9.673520680E0
1.708265137E1,3.302881622E0,5.145699463E0,-7.455695801E0,9.642336327E0
1.709266733E1,3.649261322E0,4.952002258E0,-7.473808136E0,9.679733603E0
1.710268433E1,3.833228760E0,4.798870697E0,-7.620652771E0,9.787601920E0
1.711270033E1,4.042643280E0,4.664899292E0,-7.836653595E0,9.975840299E0
1.712271733E1,4.610562286E0,4.644541626E0,-8.107889557E0,1.041954532E1
1.713273333E1,4.999154205E0,4.622537384E0,-8.181686096E0,1.064421824E1
1.714275033E1,4.440515900E0,4.611011353E0,-7.462282104E0,9.831849335E0
1.715276633E1,3.078049164E0,4.831203461E0,-6.267616425E0,8.491049946E0
1.716278333E1,1.731748810E0,5.213957520E0,-5.883515167E0,8.049848302E0
1.717279933E1,1.359622650E0,5.649551697E0,-6.657256165E0,8.836575568E0
1.718281633E1,2.609224091E0,5.687872009E0,-7.015012207E0,9.400549697E0
1.719283233E1,4.741090851E0,5.354664917E0,-7.294481049E0,1.021566604E1
1.720284933E1,6.296506348E0,5.156027985E0,-8.663983154E0,1.188676663E1
1.721286533E1,6.263574829E0,5.174888763E0,-9.119485931E0,1.221379822E1
1.722288233E1,4.837939453E0,5.283113708E0,-7.990533600E0,1.073152253E1
1.723289933E1,3.445235596E0,5.387147369E0,-7.032376099E0,9.505015449E0
1.724291533E1,3.023412781E0,5.404062195E0,-7.084318085E0,9.409169771E0
1.725293233E1,3.419788513E0,5.268444214E0,-7.364984436E0,9.679589539E0
1.726294833E1,3.762725372E0,5.040468292E0,-7.288643188E0,9.627499279E0
1.727296533E1,3.571572876E0,4.825664978E0,-7.334148560E0,9.478022493E0
1.728298133E1,3.166814575E0,4.746779022E0,-7.716603241E0,9.597217889E0
1.729299833E1,2.889291687E0,4.761598206E0,-8.365354156E0,1.004987433E1
1.730301433E1,2.838846588E0,4.762047272E0,-8.748856659E0,1.035754010E1
1.731303133E1,2.884351959E0,4.743485870E0,-8.765172729E0,1.037537457E1
1.732304733E1,2.798730011E0,4.825365601E0,-8.737480316E0,1.036632071E1
1.733306433E1,2.671494598E0,4.953948212E0,-8.391998749E0,1.010465879E1
1.734308133E1,2.755919037E0,5.083578644E0,-7.984546051E0,9.858541333E0
1.735309733E1,3.028202820E0,5.093907166E0,-7.415279846E0,9.492327308E0
1.736311433E1,3.339705048E0,4.979694672E0,-7.085665283E0,9.282114055E0
1.737313033E1,3.575913849E0,4.904850311E0,-7.167095947E0,9.392123335E0
1.738314733E1,3.472928009E0,4.919669495E0,-6.864724731E0,9.131748054E0
1.739316333E1,3.245401154E0,5.037324829E0,-6.214476929E0,8.632901805E0
1.740318033E1,3.440595245E0,5.414390717E0,-6.871610413E0,9.400657006E0
1.741319633E1,4.269272003E0,5.776787109E0,-7.984546051E0,1.074015495E1
1.742321333E1,4.922513580E0,5.784870300E0,-8.757388916E0,1.159257197E1
1.743322933E1,5.042713623E0,5.780978394E0,-1.009530670E1,1.267927006E1
1.744324633E1,4.939727783E0,5.728287964E0,-9.962832184E0,1.250888559E1
1.745326233E1,4.593048706E0,5.569617920E0,-9.025780792E0,1.155774455E1
1.746327933E1,3.922293549E0,5.265151062E0,-7.613916779E0,1.005375209E1
1.747329633E1,3.336860962E0,4.922663269E0,-6.102210388E0,8.520811368E0
1.748331233E1,3.317251740E0,4.731660461E0,-5.785319366E0,8.176960927E0
1.749332933E1,3.799399109E0,4.643044739E0,-5.987997894E0,8.476403531E0
1.750334533E1,4.170327759E0,4.627926178E0,-6.561904449E0,9.048089540E0
1.751336233E1,4.016896820E0,4.641547852E0,-7.705825653E0,9.851861525E0
1.752337833E1,3.522325287E0,4.587510223E0,-8.180189209E0,1.001835920E1
1.753339533E1,2.832110596E0,4.515809326E0,-7.958500214E0,9.578679969E0
1.754341133E1,2.285746765E0,4.410877533E0,-7.226222992E0,8.769194810E0
1.755342833E1,2.378703461E0,4.349056091E0,-6.615493011E0,8.266635762E0
1.756344433E1,3.112926636E0,4.509821777E0,-6.742279358E0,8.688333306E0
1.757346133E1,3.976031799E0,4.840035095E0,-7.422764282E0,9.712476419E0
1.758347733E1,4.481979675E0,5.065765686E0,-7.704927521E0,1.025261098E1
1.759349433E1,4.433779907E0,5.172344055E0,-7.391030273E0,1.005180958E1
1.760351033E1,4.034410400E0,5.135370941E0,-7.115004272E0,9.657732020E0
1.761352733E1,3.745511169E0,5.100792847E0,-7.093299408E0,9.505884392E0
1.762354433E1,3.866609344E0,5.112468567E0,-7.019802246E0,9.506083644E0
1.763356033E1,4.081113281E0,5.191055145E0,-7.066355438E0,9.671396916E0
1.764357733E1,3.894601135E0,5.185217285E0,-7.461982727E0,9.886130816E0
1.765359333E1,3.561543732E0,5.188211060E0,-7.553442535E0,9.831409964E0
1.766361033E1,3.275039520E0,5.237009583E0,-7.719147949E0,9.886222650E0
1.767362633E1,3.219954071E0,5.270090790E0,-7.998018036E0,1.010496183E1
1.768364333E1,3.291505280E0,5.205874329E0,-8.374934235E0,1.039589621E1
1.769365933E1,3.563040619E0,5.072501678E0,-8.805139618E0,1.076828749E1
1.770367633E1,3.929628296E0,4.840484161E0,-8.545429688E0,1.057812053E1
1.771369233E1,4.082909546E0,4.552483063E0,-7.899073792E0,9.989525472E0
1.772370933E1,4.017794952E0,4.374353485E0,-7.119794312E0,9.271953178E0
1.773372533E1,3.877087555E0,4.501139832E0,-6.861281891E0,9.075751037E0
1.774374233E1,3.348985748E0,4.809498596E0,-6.731052704E0,8.924911921E0
1.775375933E1,2.412084045E0,5.204976196E0,-6.645580444E0,8.779160899E0
1.776377533E1,1.897753601E0,5.490582275E0,-6.778204651E0,8.927038744E0
1.777379233E1,2.697091370E0,5.472020874E0,-7.107968903E0,9.366991845E0
1.778380833E1,4.203408966E0,5.277275848E0,-7.841443634E0,1.034439585E1
1.779382533E1,5.047952728E0,5.143753510E0,-8.594826965E0,1.121655373E1
1.780384133E1,4.647685089E0,5.100194092E0,-8.738977203E0,1.113475096E1
1.781385833E1,3.628155212E0,5.073399811E0,-7.855214996E0,1.003031896E1
1.782387433E1,2.724484406E0,5.012476501E0,-6.622977448E0,8.741370958E0
1.783389133E1,2.398013306E0,4.936883698E0,-6.707850952E0,8.667095987E0
1.784390733E1,2.952759705E0,4.981640625E0,-7.542365570E0,9.509090997E0
1.785392433E1,3.907174988E0,5.055137787E0,-8.296796722E0,1.047173674E1
1.786394033E1,4.472998352E0,5.017116852E0,-8.588989105E0,1.090641598E1
1.787395733E1,4.653672638E0,4.919370117E0,-8.441096649E0,1.082169044E1
1.788397433E1,4.599635010E0,4.809648285E0,-8.169112244E0,1.053678099E1
1.789399033E1,4.314328308E0,4.779111786E0,-7.934699707E0,1.021825805E1
1.790400733E1,3.911066895E0,4.857698364E0,-7.718100128E0,9.922839676E0
1.791402333E1,3.455713806E0,4.957989807E0,-7.348069611E0,9.514081555E0
1.792404033E1,2.927612000E0,4.978796539E0,-6.849606171E0,8.959711585E0
1.793405633E1,2.469564514E0,4.969665527E0,-6.966213684E0,8.906427872E0
1.794407333E1,2.422262878E0,4.958738251E0,-7.643854523E0,9.427881759E0
1.795408933E1,2.762804718E0,4.892875214E0,-8.346493378E0,1.006167329E1
1.796410633E1,3.028801575E0,4.807253265E0,-8.772208099E0,1.045155289E1
1.797412233E1,3.058290253E0,4.690645752E0,-8.913364563E0,1.052631772E1
1.798413933E1,3.018323364E0,4.628824310E0,-8.816066895E0,1.040477419E1
1.799415533E1,3.082240448E0,4.702171783E0,-8.489745483E0,1.018265211E1
1.800417233E1,3.253184967E0,4.825365601E0,-8.049061890E0,9.932510403E0
1.801418933E1,3.444337463E0,5.038672028E0,-7.908354492E0,9.989682034E0
1.802420533E1,3.522924042E0,5.184169464E0,-7.502997437E0,9.776583113E0
1.803422233E1,3.592080231E0,5.212909698E0,-7.312593384E0,9.672201916E0
1.804423833E1,3.805087280E0,5.197192383E0,-7.131320343E0,9.609642434E0
1.805425533E1,4.054468689E0,5.083878021E0,-6.979236603E0,9.539091972E0
1.806427133E1,4.263583832E0,5.025050354E0,-7.278464355E0,9.818621162E0
1.807428833E1,4.589156799E0,5.031486969E0,-7.499404907E0,1.013001951E1
1.808430433E1,5.174290009E0,5.217699738E0,-8.127349091E0,1.095680021E1
1.809432171E1,5.639672241E0,5.643564148E0,-8.667425995E0,1.178049204E1
1.810433771E1,5.243745575E0,5.870492249E0,-8.464747467E0,1.155904393E1
1.811435471E1,4.236041107E0,5.586981812E0,-7.663014679E0,1.038653956E1
1.812437071E1,3.272943878E0,4.992418213E0,-6.704857178E0,8.977277484E0
1.813438771E1,2.756966858E0,4.738995209E0,-6.863527222E0,8.784471969E0
1.814440471E1,3.010090485E0,4.893024902E0,-8.219407654E0,1.002801075E1
1.815442071E1,3.776197357E0,5.221142578E0,-9.322014771E0,1.133225290E1
1.816443771E1,4.642296295E0,5.477110291E0,-9.538764038E0,1.193891416E1
1.817445371E1,5.010231171E0,5.511089630E0,-8.846154327E0,1.156412434E1
1.818447071E1,4.265080719E0,5.156477051E0,-6.667434998E0,9.446420410E0
1.819448671E1,2.586920471E0,4.627776489E0,-4.084556122E0,6.692687911E0
1.820450371E1,1.088237000E0,4.149371338E0,-3.920646973E0,5.811455493E0
1.821451971E1,1.177601166E0,3.994293823E0,-5.817203064E0,7.154088281E0
1.822453671E1,2.743195496E0,4.223467255E0,-7.430997162E0,8.976776481E0
1.823455271E1,4.383783875E0,4.520749054E0,-8.534951477E0,1.060660784E1
1.824456971E1,5.192402344E0,4.771627350E0,-8.932075653E0,1.138030954E1
1.825458571E1,5.005740509E0,4.840933228E0,-8.199798431E0,1.075773056E1
1.826460271E1,4.313280487E0,4.894372101E0,-7.088359680E0,9.633488972E0
1.827461971E1,3.897894287E0,5.089117126E0,-6.362519073E0,9.031851525E0
1.828463571E1,3.821702728E0,5.307662659E0,-6.357279968E0,9.120948593E0
1.829465271E1,3.902235260E0,5.345234528E0,-6.544091492E0,9.307207188E0
1.830466871E1,3.945345612E0,5.193300476E0,-6.564000092E0,9.253227493E0
1.831468571E1,4.047732697E0,5.020260315E0,-6.443500671E0,9.116241249E0
1.832470171E1,4.211791534E0,5.021158447E0,-6.977290649E0,9.572554773E0
1.833471871E1,4.349205780E0,5.114713898E0,-7.858208771E0,1.033573095E1
1.834473471E1,4.373754730E0,5.219795380E0,-8.148904266E0,1.061982274E1
1.835475171E1,4.069287872E0,5.256020050E0,-8.070018311E0,1.045514448E1
1.836476771E1,3.506907349E0,5.151537323E0,-7.921078033E0,1.007870097E1
1.837478471E1,3.060385895E0,4.979994049E0,-7.516768799E0,9.521980662E0
1.838480071E1,2.966980133E0,4.885839844E0,-7.275769958E0,9.252633710E0
1.839481771E1,3.280128937E0,4.868475952E0,-7.098388824E0,9.211320635E0
1.840483371E1,3.777694244E0,4.874313812E0,-7.006180573E0,9.333620689E0
1.841485071E1,4.189936981E0,4.946014709E0,-6.953639832E0,9.506405226E0
1.842486771E1,4.285588074E0,4.991220703E0,-7.485483856E0,9.965491348E0
1.843488371E1,4.136198730E0,4.933889923E0,-7.784262543E0,1.010178960E1
1.844490071E1,3.671864319E0,4.852010193E0,-7.396868134E0,9.578008596E0
1.845491671E1,3.094365234E0,5.030588837E0,-7.339537354E0,9.420760522E0
1.846493371E1,2.939138031E0,5.259013824E0,-7.375163269E0,9.523066314E0
1.847494971E1,3.423680420E0,5.298232269E0,-7.001839600E0,9.424362608E0
1.848496671E1,4.285737762E0,5.226830750E0,-6.978188782E0,9.715061839E0
1.849498271E1,4.925058289E0,5.195994873E0,-7.422165527E0,1.031227923E1
1.850499971E1,4.919370117E0,5.238955536E0,-7.607929230E0,1.046553604E1
1.851501571E1,4.465214539E0,5.318140869E0,-7.541766815E0,1.025178081E1
1.852503271E1,4.003574524E0,5.376968536E0,-7.556735687E0,1.010171539E1
1.853504971E1,3.930227051E0,5.431305542E0,-7.940387878E0,1.039208950E1
1.854506571E1,4.184847565E0,5.400170288E0,-8.352181549E0,1.079044600E1
1.855508271E1,4.409530334E0,5.285808105E0,-8.410111084E0,1.086801240E1
1.856509871E1,4.339176636E0,5.150190125E0,-8.170459442E0,1.058816885E1
1.857511571E1,4.014950867E0,4.959337006E0,-7.777376862E0,1.005994259E1
